¹øÈ£,»ç¾÷Àå¸í,¿µ¾÷»óÅÂ¸í,¼ÒÀçÁöÀüÃ¼ÁÖ¼Ò,ÁÂÇ¥Á¤º¸(x),ÁÂÇ¥Á¤º¸(y),lat,lng
10594,°¡¾ç½ºÆ÷Ã÷Å¬·´,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ °¡¾çµ¿ 190¹øÁö 3Ãþ,185920.509227929,452044.379121132,37.57052040000001,126.8414027
10595,¸Ó½½¸¶ÀÎµåÁü ¿ª»ïÁ¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 738-28¹øÁö,203285.24961569,443988.703734064,37.49799540000001,127.0379322
10596,WAGAGYM ¾Ð±¸Á¤Á¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ½Å»çµ¿ 659-13¹øÁö,203267.119501225,447224.471660861,37.5271859,127.0377181
10597,B&B(143),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 87-5¹øÁö Áö»ó2Ãþ,202700.339815033,445807.465199454,37.5144154,127.0313372
10598,(ÀÇ)¼º±¤ÀÇ·áÀç´Ü Â÷¿òÀÇ¿ø(444),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 4-1¹øÁö 3Ãþ ÀÏºÎ,203789.588128352,446796.128299612,37.5232858,127.0441159
10599,¿¥¿£ÈÖÆ®´Ï½º 3È£Á¡(447),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ´ëÄ¡µ¿ 961 B1Ãþ,205156.917414948,444535.964228725,37.5030018,127.0590832
10600,Å©·Î½ºÇÍ °­³²(352),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ´ëÄ¡µ¿ 898¹øÁö,204379.602634846,444450.075574017,37.5022243,127.0503211
10601,Èü¾÷ÇÐ¿ø,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 254-17¹øÁö ¿µ±¤ºôµù,203647.669041318,445792.99470898,37.5143087,127.0420021
10602,¶óÆ¼¿ÀÇÍ Å×Çì¶õ·ÎÁ¡,¿µ¾÷/Á¤»ó,"¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 707-34¹øÁö ÇÑ½ÅÀÎÅÍ¹ë¸®24ºôµù 130,131È£",204044.789948927,444529.84042741,37.5031744,127.0465894
10603,¼ºÇÇÆ¼Áü[SungPT Gym](354),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 134-20¹øÁö 205È£,205034.15838707,446675.932361885,37.5224076,127.0576076
10604,Ace private gym(355),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ µµ°îµ¿ 467-19¹øÁö Çö´ëºñÀü21 307È£,204469.51446846,442797.361773867,37.4873002,127.051556
10605,¿¥¿£ÈÖÆ®´Ï½º 2È£Á¡(436),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 76-5 B1~B2Ãþ,204394.757988654,446337.423062765,37.51912,127.0504497
10606,ÈÖÆ®´Ï½º¸ð¼Ç,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 52-1¹øÁö,204490.541642539,446902.958337358,37.5243631,127.0515599
10607,¹Ù¸§PT,¿µ¾÷/Á¤»ó,"¼­¿ïÆ¯º°½Ã °­³²±¸ µµ°îµ¿ 467-19¹øÁö 406-1È£,407-2È£",204469.51446846,442797.361773867,37.4873002,127.051556
10608,JY FITNESS,¿µ¾÷/Á¤»ó,"¼­¿ïÆ¯º°½Ã °­¼­±¸ È­°îµ¿ 343-1¹øÁö µ¿Áøºôµù B2, 2Ãþµ¿",186327.695010664,447795.940273305,37.5451184,126.8441221
10609,¶óÀÌÆ®ÇÍ,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ ¸¶°îµ¿ 757-5¹øÁö ¾È°­ÇÁ¶óÀÌºøÅ¸¿ö 310~311È£,184723.0,451825.0,37.5764888,126.8307466
10610,Coca Muscle ÈÖÆ®´Ï½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ È­°îµ¿ 778-15¹øÁö,187742.226975007,447800.511257905,37.5323096,126.8620609
10611,½ºÅ¸Çï½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­µ¿±¸ µÐÃÌµ¿ 89 Çö´ë4Â÷¾ÆÆÄÆ®»ó°¡3Ãþ,212643.829221775,447499.653323232,37.5295145,127.1437877
10612,¸®½æ¹Ùµð ÇÊ¶ó´Ï½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ ¸¶°îµ¿ 760¹øÁö ¸¶°î³ª·ç¿ªº¸Å¸´ÐÇª¸£Áö¿À½ÃÆ¼ 215~217È£,184650.0,451667.0,37.5673603,126.8275954
10613,´ÚÅÍÇÇÆ¼,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 6-9¹øÁö,204098.357990709,446826.060176526,37.5236571,127.0471318
10614,ÆäÀÎ½ºÅè Ã»´ã(358),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 125-14¹øÁö ÁöÇÏ1Ãþ,204559.800838069,446996.519590524,37.5251355,127.0523624
10615,ÄÚ¾îÁü(Core Gym),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 707-18¹øÁö,203984.291257571,444497.461293429,37.5025992,127.0458512
10616,¶óºñ¾Æ ÇÇÆ®´Ï½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ´ëÄ¡µ¿ 921-5¹øÁö,204522.331493677,444095.733786644,37.4989949,127.0518865
10617,¸ð¸ð½ºÅ©¸°°ñÇÁ,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ½Å»çµ¿ 572-2¹øÁö,202177.713168161,446954.213637343,37.5248302,127.0253728
10618,¿ª»ï¿ªÁ¡ ½ºÆ÷¾Ö´Ï (ÁÖ)ÄÉÀÌµð½ºÆ÷Ã÷,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 736-6 ÇöÀÍºôµù,203061.918534602,444198.802275436,37.4999802,127.035465
10619,¿ö³ÊºñÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ±¸·Î±¸ °³ºÀµ¿ 108-16 3Ãþ,186239.085462806,444927.428725797,37.5064769,126.8451563
10620,ºÕÆÄÅ©ÈÖÆ®´Ï½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ±¸·Î±¸ ±¸·Îµ¿ 110-1 ÈñÈÆÅ¸¿öºô ÁöÇÏ3Ãþµ¿ 301È£,190101.571803215,444426.01649216,37.5019578,126.8888412
10621,Fit Boss GYM,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ±¸·Î±¸ ±¸·Îµ¿ 43-2 ¿¹¿ø¾ÆÆÄÆ® 1Ãþ 101È£,190346.826581033,444563.731308216,37.5031799,126.8915353
10622,¿¤¸®Æ®Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­µ¿±¸ ¼º³»µ¿ 428-5¹øÁö ¿À½ºÄ« »ó°¡ 3Ãþ,211912.282694478,447248.126116539,37.527359,127.1356019
10623,¿ì¼º½ºÆ÷Ã÷¼¾ÅÍ,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ÀÏ¿øµ¿ 615,206857.136167987,443346.24528908,37.492341,127.0781235
10624,¹ÙµðÇÍ ÈÖÆ®´Ï½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 268-4 B1,203713.787419605,445532.838648209,37.51196770000001,127.0428826
10625,STAY GYM,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã ±¸·Î±¸ ±¸·Îµ¿ 642-9¹øÁö ±¸·ÎÇÑ½Å¾ÆÆÄÆ® Bµ¿ 101È£,188757.867181167,443817.850851308,37.4963471,126.8737317
10626,¾Ï»çÁ¡ ½ºÆ÷¾Ö´Ï (ÁÖ)ÄÉÀÌµð½ºÆ÷Ã÷,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­µ¿±¸ ¾Ï»çµ¿ 501-4 µ¿¾çµ¦½ººô»ó°¡ 405µ¿ 401È£,211260.202994668,449774.572647567,37.5500951,127.1281776
10627,¼Ö ÈÖÆ®´Ï½º £¦ ½ºÆ÷Ã÷Å©¸®´Ð,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ ¹æÈ­µ¿ 606-36¹øÁö ¿ëÈ¯ºôµù 4Ãþ 401È£,183284.388090473,451554.110365625,37.5660956,126.8115905
10628,H-GYM Åõ,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã µ¿´ë¹®±¸ Ã»·®¸®µ¿ 249¹øÁö (5Ãþ),204007.767059377,453209.916468264,37.5811462,127.0459943
10629,´õºí¿¡½º ÈÖÆ®´Ï½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã µ¿´ë¹®±¸ Ã»·®¸®µ¿ 710¹øÁö,203851.189838353,453307.020477263,37.5819588,127.0443094
10630,Áü¾î½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ °³Æ÷µ¿ 186-1¹øÁö Áö»ó6Ãþ,205838.55879947,442943.809284984,37.4887169,127.0673204
10631,ÇÇÆ®´Ï½º ¿¡ºñ´º[Fitness Avenue](454),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 837¹øÁö ÁöÇÏ2Ãþ,202688.511373709,443264.886253954,37.4909442,127.031473
10632,¹Ùµð¹ÙÀÌºí(455),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ½Å»çµ¿ 644-22¹øÁö 3Ãþ,203112.513055643,447145.973364907,37.5265283,127.0359752
10633,SMFIT¿îµ¿¼¾ÅÍ(479),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 799-21¹øÁö,203338.810480721,443306.411569297,37.4919003,127.0385487
10635,Hcore fitness(448),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 706-20¹øÁö,203842.339918851,444416.798166886,37.5019467,127.0442817
10636,½ºÄ«ÀÌ ÅäÅ» ÈÖÆ®´Ï½º ¼¾Å¸,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ µîÃÌµ¿ 672¹øÁö 2Ãþ,185875.368001655,450739.921007684,37.5469792,126.8590644
10637,NY GYM,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 699-28¹øÁö,203819.133971518,444759.057548988,37.5050294,127.0439676
10640,ÈÖÆ®´Ï½º Á¸,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­µ¿±¸ ¼º³»µ¿ 429-8 (3Ãþ),211821.51682526,447094.127846699,37.5259716,127.1345307
10641,°¡¾çÇï½ºÅ¬·´,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ °¡¾çµ¿ 1475¹øÁö °­º¯¾ÆÆÄÆ®°ü¸®»ç¹«µ¿ 2Ãþµ¿,187178.737304284,451447.114515225,37.564239,126.855583
10642,Çì¶óÅ©·¹½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã µ¿´ë¹®±¸ Àü³óµ¿ 597-26 (4Ãþ),204204.286076684,453337.932574069,37.5822806,127.0484536
10643,¿¡ÄÚÁü,¿µ¾÷/Á¤»ó,"¼­¿ïÆ¯º°½Ã °­¼­±¸ È­°îµ¿ 836-1¹øÁö 2Ãþ, 3Ãþ ÀÏºÎÈ£",187344.109812476,447816.998701898,37.5325269,126.8575998
10644,Ä¿ºê½º µÐÃÌÅ¬·´,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­µ¿±¸ ¼º³»µ¿ 429-3,211854.1068652,447051.598623403,37.5255262,127.1348628
10646,¿¡Å¬¶óÆ® ÈÖÆ®´Ï½º(484),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ »ï¼ºµ¿ 142-3¹øÁö,204433.34140241,444884.617513,37.5060621,127.0509138
10647,½ºÅ¸Áü23,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 100-2¹øÁö,203972.916749907,447184.229265263,37.5268623,127.0457029
10648,ONE TO ONE GYM(473),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ´ëÄ¡µ¿ 932-2¹øÁö,205111.311286209,444122.111453318,37.4992334,127.0586126
10649,K.P.T(432),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 201-13¹øÁö ÁöÇÏ1Ãþ ÀÏºÎÈ£,202192.448351024,444768.074790382,37.5051141,127.0255602
10650,Ä«ÀÎµå Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­µ¿±¸ °­ÀÏµ¿ 679¹øÁö Áß¾ÓÇÁ¶óÀÚ 10Ãþ,215426.028109,451728.460795,37.5626796,127.1742333
10651,ÆÞ½ºÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­µ¿±¸ ¼º³»µ¿ 244¹øÁö,211878.097723811,448049.826281484,37.5346265,127.1351842
10652,Å©·Î½ºÇÍ °­³² »ï¼º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ´ëÄ¡µ¿ 996-14¹øÁö,205744.010643328,445160.848657689,37.5085745,127.0657455
10653,ÃÊÀÌ½º Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã µµºÀ±¸ ¹æÇÐµ¿ 687-46¹øÁö,203433.432148276,462460.466125241,37.664489,127.0396739
10654,¸¶ÀÌÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ °¡¾çµ¿ 1480-8¹øÁö 6Ãþ,186875.994185225,451205.835118675,37.56300510000001,126.8522063
10656,ÆÖ´Ù¿îÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã µ¿´ë¹®±¸ ÀÌ¹®µ¿ 288-26,205309.743378991,454890.591043526,37.5963095,127.0609036
10657,¹ÌÁøÈÖÆ®´Ï½º(64),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 825-15¹øÁö ÁöÇÏ3Ãþ,202446.886932223,443946.32957217,37.4934975,127.0301749
10658,ÇØÇÇ ÈÖÆ®´Ï½º Å¬·´,¿µ¾÷/Á¤»ó,"¼­¿ïÆ¯º°½Ã °­¼­±¸ °¡¾çµ¿ 1488¹øÁö °¡¾çÇÁ¶óÀÚ 205È£, 206È£",187582.851731743,451006.669081811,37.56126830000001,126.8602465
10659,¶óÀÌÇÁ ÈÖÆ®´Ï½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ È­°îµ¿ 1032-17¹øÁö 3Ãþ,185655.298893271,449010.484913146,37.5431741,126.838456
10660,ºñÅ¸¹ÎÇÃ·¯½ºÈÖÆ®´Ï½º,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã µµºÀ±¸ ¹æÇÐµ¿ 660-50¹øÁö (2.3Ãþ),203298.921675219,462685.000111723,37.6660515,127.0367943
10661,Å¸¿öÅäÅ» ÈÖÆ®´Ï½º,¿µ¾÷/Á¤»ó,"¼­¿ïÆ¯º°½Ã °­µ¿±¸ ¸íÀÏµ¿ 47-12¹øÁö ¸íÀÏ¾¾Æ¼ÄÚ¾ÆB1,53È£",213607.080568254,450119.168256979,37.5540885,127.1276903
10662,¹Ùµð·¦,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ »ï¼ºµ¿ 48-13¹øÁö 4Ãþ,204395.443516805,445667.670596377,37.51316000000001,127.0505274
10663,º¸¸®½º Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ »ï¼ºµ¿ 140-28¹øÁö,204261.946561159,444877.698497567,37.5059871,127.0489829
10664,Å³·¯Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 694-35 ¿¡º»ºôµù,203963.805473776,445052.075699834,37.5076168,127.0455837
10665,ÇÍÇÃ·Î¿ì Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 120-13¹øÁö,204191.45450026,446975.607703825,37.5249542,127.0481923
10666,Á¦ÀÌ-ÆÛ½º³ÎÆ®·¹ÀÌ´×,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ½Å»çµ¿ 549-3¹øÁö ÁöÃþ,202032.015295475,446919.204909767,37.5244293,127.0237466
10667,GOTO ³íÇö,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 50-1¹øÁö ³íÇöºôµù,201830.491067264,445497.959632683,37.5115423,127.0215224
10668,È­ÀÌÆ®Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 797-22¹øÁö (B1),203450.825,443514.595000001,37.49379160000001,127.0399101
10669,¿¥ÅõÇï½ºÅ¬·´(70),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 221-5¹øÁö,202868.545,445258.095,37.5095151,127.0332623
10670,À£¾¾Áü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 765-2¹øÁö,204479.130897051,443880.723158662,37.4971161,127.0514251
10671,Á¦ÀÓ½ºÁü(100),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ »ï¼ºµ¿ 159-9¹øÁö µµ½É°øÇ×Å¸¿ö ÁöÇÏ2Ãþ,205259.527550336,445361.937086207,37.51025560000001,127.058472
10673,Çàº¹ÇÑ ´«¹° ÆÛ½º³Î Æ®·¹ÀÌ´×,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 181-12¹øÁö,202252.316209901,445014.86288781,37.5073003,127.0262398
10674,GYM HOLEEDAY,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 60-12¹øÁö,202558.445840824,446363.599327342,37.5194282,127.0297158
10675,¾ÆÆ®ÁöÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 206-14,202779.935,444982.455,37.5070019,127.0321421
10676,TEAM ANSWER PT SHOP,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ½Å»çµ¿ 638-5¹øÁö °í·Áºôµù,203049.340327269,447393.51192286,37.5287455,127.0352803
10677,´õ¹Ù¸¥¸ö,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 201-16¹øÁö ÁöÇÏ1Ãþ,202175.877894921,444754.811797235,37.5049676,127.0253822
10678,ÁüÆÛ½ºÆ® ÈÖÆ®´Ï½º ¼ö¼­,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¼ö¼­µ¿ 724¹øÁö ·ÎÁîµ¥ÀÏ¿ÀÇÇ½ºÅÚ,209052.072465426,442797.138150563,37.4873425,127.1030015
10679,Çï½º¿Í ÇÊ¶óÅ×½º È­°îÁ¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ È­°îµ¿ 110-65 ¿Ü2ÇÊÁö 3Ãþ,186125.314508443,449082.323325721,37.5435465,126.8436183
10680,½ÃÆ¼Áü ÆÛÇÃ,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã µ¿´ë¹®±¸ ´ä½Ê¸®µ¿ 495-1¹øÁö,204551.741974471,451706.003571094,37.5674369,127.0523757
10681,ML GYM,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­¼­±¸ È­°îµ¿ 340-104¹øÁö 2Ãþ,186483.311149305,447978.266048347,37.5339125,126.8478415
10682,¸Ó½½Å· µÐÃÌÁ¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­µ¿±¸ µÐÃÌµ¿ 53 ¿ø°æºôµù ÁöÇÏ1Ãþ,212589.743486515,447977.592820866,37.5339307,127.1431488
10683,¾ÆÀÌ¾ð ¹Ùµð,¿µ¾÷/Á¤»ó,"¼­¿ïÆ¯º°½Ã °­¼­±¸ ¸¶°îµ¿ 774¹øÁö ¿¡½º¿¡ÀÌÄ¡ºôµù B101,B102È£",184954.0,450846.0,37.5600109,126.827233
10684,¹Ùµð½ºÄð(350),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 22-16¹øÁö 2Ãþ,203550.06437633,446655.042207334,37.522471,127.0407494
10685,±¤ÇýÇï½º½ºÆ÷Ã÷¼¾Å¸(111),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ´ëÄ¡µ¿ 995-25¹øÁö,205660.441559008,445097.091374463,37.5081134,127.0647514
10686,ÈÖ½½·¯ÈÖÆ®´Ï½º(112),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 837-11¹øÁö À¯´Ï¿Âºôµù ÁöÇÏ2Ãþ,202725.962072631,443203.561575728,37.4909442,127.031473
10687,¾ËÅë¸Ç ÈÖÆ®´Ï½ºÅ©·´(119),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ °³Æ÷µ¿ 1229-5¹øÁö,203952.774671757,441675.495465839,37.4772054,127.045472
10688,PTÇÏ¿ì½º(253),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 84¹øÁö 4Ãþ,203528.816467488,447191.386944261,37.5265512,127.0408907
10689,Ä¿ºê½º ±æµ¿Å¬·´,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­µ¿±¸ ±æµ¿ 391-3¹øÁö ¼­¿øºôµù4Ãþ,212344.785070488,448450.355019269,37.5381889,127.1404398
10690,Å©¶ó¿îÀ°Ã¼¹ÌµµÀå(88),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 112-14¹øÁö,203422.698805422,446154.605287327,37.5175456,127.0394912
10691,Çï½ºº¸ÀÌÁü ¼±¸ªÁ¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 702-19 ÁöÃþ,203975.167638837,444639.853315714,37.503842,127.0458236
10692,¿¢½½ÈÖÆ®´Ï½º(203),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 737¹øÁö °­³²ÆÄÀÌ³½½º¼¾ÅÍ ÁöÃþ,203169.223281406,444178.357261909,37.4999269,127.0365526
10693,Å©¶óÅ©¶óÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 94-20¹øÁö Áø¼ººôµù,203389.485,446642.745,37.521986,127.0391673
10694,¸ð°ÇÇÊ¶óÅ×½º&PT,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ´ëÄ¡µ¿ 986-4¹øÁö,205633.828218572,444293.691812564,37.5007973,127.0644705
10695,Çì¼¼µå(274),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 132-3¹øÁö 204È£,204939.386111111,446688.30288317,37.522332,127.0568223
10696,°ñµçÇÍ ÇÁ¶óÀÌºø Áü(275),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ½Å»çµ¿ 628-23 6Ãþ,202854.331492934,446692.602290735,37.52240219999999,127.0330836
10697,(ÁÖ)Á¦ÀÌºê·ÎÁü,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 3-11¹øÁö ÁöÇÏ1Ãþ,203721.672360237,446746.468771923,37.5229243,127.0428659
10698,ÇÇÆ®´Ï½º Ä«µð¿À(380),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 732-24¹øÁö ÁöÇÏ1Ãþ,203686.052693366,443949.023685811,37.4976577,127.0424953
10699,¾ÆÅ©·ÎÁü ³íÇöÁ¡,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ³íÇöµ¿ 59-8 ÁöÇÏ1Ãþ,202468.165066889,446326.897013187,37.5191246,127.0286314
10700,ÁüÆÛ½ºÆ® Ã»´ã,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ »ï¼ºµ¿ 16¹øÁö Èú½ºÅ×ÀÌÆ®1´ÜÁö »ó°¡ 4Ãþ,204067.534217454,446136.023710452,37.51623540000001,127.048439
10701,¾ÆÀÏÁü(ISLE GYM),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ Ã»´ãµ¿ 59-12¹øÁö,204549.637662805,446751.074421142,37.5229513,127.0522452
10702,À±ÇüÁØ Æ®·¹ÀÌ´×¼¾ÅÍ,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ °³Æ÷µ¿ 186-14¹øÁö Ã»¿ìºôµù,205901.723629509,442995.181704227,37.48915700000001,127.0674352
10703,¿îµ¿Àå,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ½Å»çµ¿ 626-70¹øÁö ÅÂ°æºôµù,202777.671430768,446737.943543998,37.5229039,127.0321788
10704,Åõ½ºÅ¸Áü(2star gym),¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 784-4¹øÁö ·ÎÁî1Å¸¿ö,203964.95229299,443674.009038739,37.4952482,127.0457196
10705,´õ½ºÅ¸ÀÏÁü[386],¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ ¿ª»ïµ¿ 755¹øÁö ÇÑ¼ÖÇÊ¸®¾Æ 2Ãþ 32È£,204213.643236507,444113.028210915,37.4991554,127.0483257
10706,GOTO Ã»´ã,¿µ¾÷/Á¤»ó,¼­¿ïÆ¯º°½Ã °­³²±¸ »ï¼ºµ¿ 54-2¹øÁö ÁöÇÏ1Ãþ,204579.215,446234.385,37.5183004,127.0526253
